Feature,Duration,ATE,Type
High Gain Antenna Azimuth,100,-6.0609610120868735,IBS_R
High Gain Antenna elevation,100,3.837390940573059,IBS_R
Radial Distance from Sun,110,0.0071957483498086,IBS_R
Electronic Box Temperature,110,-7.547098072105746,IBS_R
Solar Wind Analyser temperature,110,-1.925400029995242,IBS_R
Out Board Sensor Temperature,110,5.2725453343905775,IBS_R
In Board Sensor Temperature,110,9.492012095634374,IBS_R
Out Board Sensor minus In Board Sensor Temp.,110,19.45571853461993,IBS_R
Heater Dutycycle,110,-0.928158446399334,IBS_R
Search Coil Magnetometer's Temperature,110,-2.9003876707330005,IBS_R
Solar Array's Angle,110,10.408292607678886,IBS_R
High Gain Antenna Azimuth,110,14.139304179337806,IBS_R
High Gain Antenna elevation,110,5.641298008806524,IBS_R
Radial Distance from Sun,120,0.0005385708080027,IBS_R
Electronic Box Temperature,120,3.084839226029178,IBS_R
Solar Wind Analyser temperature,120,0.6328297398016284,IBS_R
Out Board Sensor Temperature,120,16.4154176091021,IBS_R
In Board Sensor Temperature,120,25.66455075358924,IBS_R
Out Board Sensor minus In Board Sensor Temp.,120,2.3147634573197995,IBS_R
Heater Dutycycle,120,0.0065158733012338,IBS_R
Search Coil Magnetometer's Temperature,120,-3.363064869226079,IBS_R
Solar Array's Angle,120,8.745957472249861,IBS_R
High Gain Antenna Azimuth,120,6.919383069437484,IBS_R
High Gain Antenna elevation,120,9.82166806981599,IBS_R
Radial Distance from Sun,130,0.0113805643480281,IBS_R
Electronic Box Temperature,130,4.855030294017033,IBS_R
Solar Wind Analyser temperature,130,-0.1694807359245461,IBS_R
Out Board Sensor Temperature,130,8.413982536477295,IBS_R
In Board Sensor Temperature,130,30.004480110468872,IBS_R
Out Board Sensor minus In Board Sensor Temp.,130,6.257353907262876,IBS_R
Heater Dutycycle,130,0.0294640052061361,IBS_R
Search Coil Magnetometer's Temperature,130,-2.294439225769923,IBS_R
Solar Array's Angle,130,22.62306535677698,IBS_R
High Gain Antenna Azimuth,130,-6.17136685985251,IBS_R
High Gain Antenna elevation,130,16.879179324133478,IBS_R
Radial Distance from Sun,140,0.0149915632145733,IBS_R
Electronic Box Temperature,140,10.704562156647604,IBS_R
Solar Wind Analyser temperature,140,2.283450781816589,IBS_R
Out Board Sensor Temperature,140,13.390306604574231,IBS_R
In Board Sensor Temperature,140,27.969050285300167,IBS_R
